,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Volume,Shortest distance,Height diff,LULC,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
163,164,70000,1,3,107,74,132,370,420,0,0,0,0,60,448.99,3,7,1,0,0,0,1,0,0,1,1,0,0,0,160.69167618376736
164,165,105000,1,4,107,74,132,210,260,0,0,0,0,80,338.76,10,7,1,0,0,0,1,0,0,1,0,1,0,0,98.82661780683028
165,166,40000,1,4,107,74,132,210,260,0,0,0,0,80,305.81,18,7,1,0,0,0,1,0,0,1,0,1,0,0,93.77206609251088
166,167,100000,1,3,107,74,92,320,370,0,0,0,0,90,308.01,18,7,1,0,0,0,1,0,1,0,1,0,0,0,180.3573104480409
167,168,40000,1,4,107,74,132,210,260,0,0,0,0,80,400.05,22,7,1,0,0,0,1,0,1,0,1,0,0,0,89.80679996810221
168,169,50000,1,4,107,74,132,140,190,0,0,0,0,80,420.33,23,7,1,0,0,0,1,0,1,0,1,0,0,0,88.93046398926622
169,170,55000,1,3,107,74,92,210,260,0,0,0,0,90,378.8,18,7,1,0,0,0,1,0,0,1,0,1,0,0,114.66003745898556
170,171,70000,1,5,107,74,122,210,260,0,0,0,0,50,426.9,11,7,1,0,0,0,1,0,1,0,1,0,0,0,96.70771433037997
171,172,50000,1,4,107,74,132,180,230,0,0,0,0,80,473.33,10,7,1,0,0,0,1,0,0,1,1,0,0,0,94.1806637010646
172,173,80000,1,4,107,74,132,210,260,0,0,0,0,80,531.51,18,7,1,0,0,0,1,0,0,1,0,1,0,0,100.32054894471145
173,174,80000,1,5,107,74,132,210,260,0,0,0,0,50,527.39,16,7,1,0,0,0,1,0,1,0,1,0,0,0,89.68018969168934
174,175,80000,1,6,107,74,122,190,240,0,0,0,0,60,463.04,4,7,1,0,0,0,1,0,0,1,1,0,0,0,115.92593892011065
175,176,80000,1,3,107,74,132,210,260,0,0,0,0,60,488.07,26,7,1,0,0,0,1,0,1,0,0,1,0,0,102.91292469875616
176,177,80000,1,4,107,74,120,210,260,0,0,0,0,80,474.22,15,7,1,0,0,0,1,0,0,1,0,1,0,0,100.03791702856897
177,178,80000,1,4,107,74,120,400,450,0,0,0,0,80,469.3,24,7,1,0,0,0,1,0,0,1,1,0,0,0,160.3492407937311
178,179,80000,1,5,107,74,130,210,260,0,0,0,0,50,470.34,17,7,1,0,0,0,1,0,1,0,0,1,0,0,98.19390649628484
179,180,80000,1,3,107,74,50,120,170,0,0,0,0,120,405.81,9,7,1,0,0,0,1,0,1,0,1,0,0,0,130.0377403933952
180,181,80000,1,4,107,74,90,280,330,0,0,0,0,120,379.33,16,7,1,0,0,0,1,0,1,0,1,0,0,0,178.72519692081744
181,182,50000,1,4,107,74,90,120,170,0,0,0,0,120,323.36,12,7,1,0,0,0,1,0,0,1,0,1,0,0,95.68936544067792
